timestamp,lat,lon,p_drone_pa,h_hae_true,p_ref_pa,h_ref_msl,t_ref_k,q_ref,roughness,n_geoid,h_msl_pred_phy,h_hae_pred_phy,residual_hae
1970-01-01 00:10:45.326161,22.9109217,120.3098401,100203.0,135.898,4999.999999999999,61.25622139156445,297.02070680533825,0.0102014882555486,12.438170269260487,19.7938547470327,-35073.974059263266,-35054.18020451623,35190.078204516234
1970-01-01 00:10:45.866248,22.9109468,120.3097719,100201.0,136.063,4999.999999999999,61.25622139156445,297.0220173806976,0.010201322226378,12.438170269260487,19.793646072997223,-35073.822130369925,-35054.02848429693,35190.09148429693
1970-01-01 00:10:46.514188,22.9109867,120.3097157,100189.0,136.483,4999.999999999999,61.25622139156445,297.0234678863816,0.010201239834659,12.438170269260487,19.7934823761742,-35072.151840833234,-35052.35835845706,35188.84135845706
1970-01-01 00:10:46.946281,22.9110387,120.3096744,100178.0,137.183,4999.999999999999,61.25622139156445,297.024970884138,0.0102012434616873,12.438170269260487,19.793371772146287,-35070.641075142295,-35050.84770337015,35188.03070337015
1970-01-01 00:10:47.486701,22.9110983,120.3096484,100185.0,137.828,4999.999999999999,61.25622139156445,297.0264349454783,0.0102013217983992,12.438170269260487,19.793313592752856,-35071.88879628242,-35052.09548268967,35189.92348268967
1970-01-01 00:10:47.918699,22.9111621,120.3096393,100163.0,138.334,4999.999999999999,20.0,297.0277758565441,0.0102014709542617,7.83400597434682,19.79331152642432,-35109.92623784656,-35090.13292632013,35228.466926320136
1970-01-01 00:10:48.350725,22.9112263,120.3096527,100188.0,139.021,4999.999999999999,20.0,297.028853968233,0.0102016999940643,7.83400597434682,19.793381985760316,-35113.8916545427,-35094.09827255694,35233.11927255694
1970-01-01 00:10:48.458711,22.9112263,120.3096527,100173.0,139.021,4999.999999999999,20.0,297.028853968233,0.0102016999940643,7.83400597434682,19.793381985760316,-35111.5890035384,-35091.79562155264,35230.81662155264
1970-01-01 00:10:48.890807,22.9112873,120.3096849,100169.0,139.782,4999.999999999999,20.0,297.02964541857443,0.0102019860270087,8.19630914643555,19.79351158934081,-35111.06852460588,-35091.27501301654,35231.057013016536
1970-01-01 00:10:49.322844,22.9113448,120.3097265,100171.0,140.156,4999.999999999999,20.0,297.03025788659284,0.0102022954103465,2.104955837890911,19.793670014732985,-35111.44801167203,-35091.6543416573,35231.8103416573
1970-01-01 00:10:49.949231,22.9114009,120.3097696,100158.0,140.064,4999.999999999999,100.83923367551472,297.03082678866247,0.0102026064279892,13.161211580334395,19.79383274999743,-35028.680163012956,-35008.88633026296,35148.95033026296
1970-01-01 00:10:50.510798,22.9114571,120.3098101,100154.0,140.045,4999.999999999999,20.0,297.03143012005046,0.0102029089252322,9.979071331707637,19.79398722940821,-35108.97658483074,-35089.182597601335,35229.22759760133
1970-01-01 00:10:50.942816,22.9115145,120.3098422,100162.0,140.081,4999.999999999999,20.0,297.03215819116906,0.010203185566353,3.803910924680165,19.79411521493977,-35110.2910091069,-35090.496893891956,35230.577893891954
1970-01-01 00:10:51.482999,22.9115729,120.3098576,100150.0,140.212,4999.999999999999,88.44773856680122,297.0331055244427,0.0102034063978642,14.434415410555768,19.794189826436003,-35040.11280054728,-35020.318610720846,35160.530610720845
1970-01-01 00:10:51.915008,22.911628,120.30985,100164.0,140.937,4999.999999999999,88.44773856680122,297.0342628712839,0.0102035366946529,14.434415410555768,19.794188864982864,-35042.39926232609,-35022.60507346111,35163.54207346111
1970-01-01 00:10:52.347084,22.9116782,120.3098285,100161.0,141.439,4999.999999999999,20.0,297.03549011405266,0.010203603809259,1.2749007733663873,19.794140970038388,-35110.53154188928,-35090.73740091924,35232.17640091924
1970-01-01 00:10:52.887201,22.9117274,120.309805,100164.0,141.227,4999.999999999999,20.0,297.0367210708748,0.0102036608410347,1.2749007733663873,19.794086182987517,-35111.13773716315,-35091.34365098017,35232.57065098017
1970-01-01 00:10:53.319233,22.9117788,120.3097902,100153.0,140.776,4999.999999999999,20.0,297.03789086567645,0.0102037547964911,1.2749007733663873,19.79406037558924,-35109.58712872547,-35089.79306834988,35230.569068349876
1970-01-01 00:10:53.859183,22.9118325,120.3097948,100163.0,140.338,4999.999999999999,20.0,297.03887527890527,0.0102039240052188,6.006425300113459,19.794098106408857,-35111.23898338931,-35091.4448852829,35231.782885282904
